Filename	Rice Straw 5C
Instrument name	0550-0170 (192.168.1.100)
Operator	tariq
rundate	9/24/2023
Sample name	Rice Straw 5C
proceduresegments	Select Gas: Gas 1 ; Ramp 20 °C/min to 150.00 °C; Isothermal 1.0 min; Ramp 5 °C/min to 900.00 °C
[step]
Ramp 5 °C/min to 900.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
8.28333	154.310	9.568	89.8079
8.28500	154.319	9.568	89.8072
8.28667	154.328	9.568	89.8065
8.28833	154.336	9.568	89.8058
8.29000	154.345	9.568	89.8051
8.29167	154.353	9.568	89.8044
8.29333	154.362	9.568	89.8037
8.29500	154.371	9.568	89.8030
8.29667	154.379	9.568	89.8023
8.29833	154.388	9.567	89.8016
8.30000	154.396	9.567	89.8009
8.30167	154.405	9.567	89.8003
8.30333	154.413	9.567	89.7996
8.30500	154.422	9.567	89.7989
8.30667	154.431	9.567	89.7982
8.30833	154.439	9.567	89.7975
8.31000	154.448	9.567	89.7968
8.31167	154.456	9.567	89.7961
8.31333	154.465	9.567	89.7954
8.31500	154.473	9.567	89.7947
8.31667	154.482	9.567	89.7940
8.31833	154.490	9.567	89.7933
8.32000	154.499	9.567	89.7926
8.32167	154.507	9.566	89.7919
8.32333	154.516	9.566	89.7912
8.32500	154.525	9.566	89.7905
8.32667	154.533	9.566	89.7898
8.32833	154.542	9.566	89.7891
8.33000	154.550	9.566	89.7884
8.33167	154.559	9.566	89.7877
8.33333	154.567	9.566	89.7870
8.33500	154.576	9.566	89.7863
8.33667	154.584	9.566	89.7856
8.33833	154.593	9.566	89.7849
8.34000	154.601	9.566	89.7842
8.34167	154.610	9.566	89.7835
8.34333	154.618	9.565	89.7828
8.34500	154.627	9.565	89.7821
8.34667	154.635	9.565	89.7814
8.34833	154.644	9.565	89.7807
8.35000	154.652	9.565	89.7801
8.35167	154.661	9.565	89.7794
8.35333	154.669	9.565	89.7787
8.35500	154.677	9.565	89.7780
8.35667	154.686	9.565	89.7773
8.35833	154.694	9.565	89.7766
8.36000	154.703	9.565	89.7759
8.36167	154.711	9.565	89.7752
8.36333	154.720	9.565	89.7745
8.36500	154.728	9.565	89.7738
8.36667	154.737	9.564	89.7731
8.36833	154.745	9.564	89.7724
8.37000	154.754	9.564	89.7717
8.37167	154.762	9.564	89.7710
8.37333	154.770	9.564	89.7703
8.37500	154.779	9.564	89.7696
8.37667	154.787	9.564	89.7689
8.37833	154.796	9.564	89.7682
8.38000	154.804	9.564	89.7675
8.38167	154.813	9.564	89.7668
8.38333	154.821	9.564	89.7661
8.38500	154.829	9.564	89.7654
8.38667	154.838	9.564	89.7647
8.38833	154.846	9.563	89.7640
8.39000	154.855	9.563	89.7633
8.39167	154.863	9.563	89.7626
8.39333	154.871	9.563	89.7620
8.39500	154.880	9.563	89.7613
8.39667	154.888	9.563	89.7606
8.39833	154.897	9.563	89.7599
8.40000	154.905	9.563	89.7592
8.40167	154.913	9.563	89.7585
8.40333	154.922	9.563	89.7578
8.40500	154.930	9.563	89.7571
8.40667	154.939	9.563	89.7564
8.40833	154.947	9.563	89.7557
8.41000	154.955	9.563	89.7550
8.41167	154.964	9.562	89.7543
8.41333	154.972	9.562	89.7536
8.41500	154.980	9.562	89.7529
8.41667	154.989	9.562	89.7522
8.41833	154.997	9.562	89.7515
8.42000	155.006	9.562	89.7508
8.42167	155.014	9.562	89.7501
8.42333	155.022	9.562	89.7494
8.42500	155.031	9.562	89.7487
8.42667	155.039	9.562	89.7480
8.42833	155.047	9.562	89.7473
8.43000	155.056	9.562	89.7466
8.43167	155.064	9.562	89.7459
8.43333	155.072	9.561	89.7452
8.43500	155.081	9.561	89.7445
8.43667	155.089	9.561	89.7439
8.43833	155.097	9.561	89.7432
8.44000	155.106	9.561	89.7425
8.44167	155.114	9.561	89.7418
8.44333	155.122	9.561	89.7411
8.44500	155.131	9.561	89.7404
8.44667	155.139	9.561	89.7397
8.44833	155.148	9.561	89.7390
8.45000	155.156	9.561	89.7383
8.45167	155.164	9.561	89.7376
8.45333	155.172	9.561	89.7369
8.45500	155.181	9.561	89.7362
8.45667	155.189	9.560	89.7355
8.45833	155.197	9.560	89.7348
8.46000	155.206	9.560	89.7341
8.46167	155.214	9.560	89.7334
8.46333	155.222	9.560	89.7327
8.46500	155.231	9.560	89.7320
8.46667	155.239	9.560	89.7313
8.46833	155.247	9.560	89.7306
8.47000	155.256	9.560	89.7299
8.47167	155.264	9.560	89.7292
8.47333	155.272	9.560	89.7285
8.47500	155.280	9.560	89.7278
8.47667	155.289	9.560	89.7271
8.47833	155.297	9.559	89.7264
8.48000	155.305	9.559	89.7257
8.48167	155.314	9.559	89.7250
8.48333	155.322	9.559	89.7243
8.48500	155.330	9.559	89.7236
8.48667	155.338	9.559	89.7229
8.48833	155.347	9.559	89.7223
8.49000	155.355	9.559	89.7215
8.49167	155.363	9.559	89.7209
8.49333	155.372	9.559	89.7201
8.49500	155.380	9.559	89.7195
8.49667	155.388	9.559	89.7188
8.49833	155.396	9.559	89.7181
8.50000	155.405	9.559	89.7174
8.50167	155.413	9.558	89.7167
8.50333	155.421	9.558	89.7160
8.50500	155.429	9.558	89.7153
8.50667	155.438	9.558	89.7146
8.50833	155.446	9.558	89.7139
8.51000	155.454	9.558	89.7132
8.51167	155.463	9.558	89.7125
8.51333	155.471	9.558	89.7118
8.51500	155.479	9.558	89.7111
8.51667	155.487	9.558	89.7104
8.51833	155.496	9.558	89.7097
8.52000	155.504	9.558	89.7090
8.52167	155.512	9.558	89.7083
8.52333	155.520	9.557	89.7076
8.52500	155.529	9.557	89.7069
8.52667	155.537	9.557	89.7062
8.52833	155.545	9.557	89.7055
8.53000	155.553	9.557	89.7048
8.53167	155.562	9.557	89.7041
8.53333	155.570	9.557	89.7034
8.53500	155.578	9.557	89.7027
8.53667	155.586	9.557	89.7020
8.53833	155.595	9.557	89.7013
8.54000	155.603	9.557	89.7006
8.54167	155.611	9.557	89.6999
