Filename	20 raw rate 5
Instrument name	0550-0170 (192.168.1.100)
Operator	yogesh
rundate	4/22/2023
Sample name	20 raw
proceduresegments	Select Gas: Gas 1 ; Equilibrate 30.00 °C; Ramp 20 °C/min to 150.00 °C; Ramp 20 °C/min to 600.00 °C; Isothermal 5.0 min
[step]
Ramp 20 °C/min to 150.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
1.00667	40.590	9.737	97.2981
1.00833	40.617	9.737	97.2971
1.01000	40.644	9.737	97.2961
1.01167	40.671	9.737	97.2951
1.01333	40.698	9.737	97.2941
1.01500	40.725	9.737	97.2931
1.01667	40.752	9.737	97.2921
1.01833	40.779	9.737	97.2911
1.02000	40.806	9.736	97.2901
1.02167	40.833	9.736	97.2891
1.02333	40.860	9.736	97.2881
1.02500	40.887	9.736	97.2871
1.02667	40.914	9.736	97.2861
1.02833	40.941	9.736	97.2851
1.03000	40.968	9.736	97.2841
1.03167	40.995	9.736	97.2831
1.03333	41.022	9.736	97.2821
1.03500	41.049	9.735	97.2811
1.03667	41.076	9.735	97.2801
1.03833	41.103	9.735	97.2790
1.04000	41.130	9.735	97.2780
1.04167	41.158	9.735	97.2770
1.04333	41.185	9.735	97.2760
1.04500	41.212	9.735	97.2750
1.04667	41.239	9.735	97.2739
1.04833	41.266	9.735	97.2729
1.05000	41.293	9.735	97.2719
1.05167	41.320	9.734	97.2709
1.05333	41.348	9.734	97.2698
1.05500	41.375	9.734	97.2688
1.05667	41.402	9.734	97.2678
1.05833	41.429	9.734	97.2667
1.06000	41.456	9.734	97.2657
1.06167	41.484	9.734	97.2647
1.06333	41.511	9.734	97.2636
1.06500	41.538	9.734	97.2626
1.06667	41.565	9.734	97.2616
1.06833	41.593	9.733	97.2605
1.07000	41.620	9.733	97.2595
1.07167	41.647	9.733	97.2584
1.07333	41.675	9.733	97.2574
1.07500	41.702	9.733	97.2563
1.07667	41.729	9.733	97.2553
1.07833	41.757	9.733	97.2542
1.08000	41.784	9.733	97.2532
1.08167	41.811	9.733	97.2521
