Filename	chinese fir rate 5(4)
Instrument name	0550-0170 (192.168.1.100)
Operator	yogesh
rundate	6/8/2019
Sample name	chinese fir
proceduresegments	Select Gas: Gas 1 ; Equilibrate 25.00 °C; Ramp 20 °C/min to 150.00 °C; Ramp 30 °C/min to 600.00 °C; Isothermal 5.0 min
[step]
Ramp 20 °C/min to 150.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
0.955000	33.491	10.67	99.6651
0.956667	33.519	10.67	99.6643
0.958333	33.547	10.67	99.6637
0.960000	33.575	10.67	99.6631
0.961667	33.604	10.67	99.6626
0.963333	33.632	10.67	99.6619
0.965000	33.660	10.67	99.6611
0.966667	33.688	10.67	99.6604
0.968333	33.716	10.67	99.6596
0.970000	33.744	10.67	99.6590
0.971667	33.773	10.67	99.6583
0.973333	33.801	10.67	99.6575
0.975000	33.829	10.67	99.6568
0.976667	33.857	10.67	99.6561
0.978333	33.886	10.67	99.6555
0.980000	33.914	10.67	99.6548
0.981667	33.942	10.67	99.6540
0.983333	33.971	10.67	99.6528
0.985000	33.999	10.67	99.6520
0.986667	34.027	10.67	99.6513
0.988333	34.056	10.67	99.6507
0.990000	34.084	10.67	99.6502
0.991667	34.113	10.67	99.6495
0.993333	34.141	10.67	99.6480
0.995000	34.170	10.67	99.6455
0.996667	34.198	10.67	99.6445
0.998333	34.227	10.67	99.6438
1.00000	34.255	10.67	99.6434
1.00167	34.284	10.67	99.6429
1.00333	34.312	10.67	99.6421
1.00500	34.341	10.67	99.6394
1.00667	34.370	10.67	99.6367
1.00833	34.398	10.67	99.6359
1.01000	34.427	10.67	99.6353
1.01167	34.456	10.67	99.6349
1.01333	34.484	10.67	99.6344
1.01500	34.513	10.67	99.6335
1.01667	34.542	10.67	99.6306
1.01833	34.571	10.67	99.6285
1.02000	34.599	10.67	99.6278
1.02167	34.628	10.67	99.6272
1.02333	34.657	10.67	99.6267
1.02500	34.686	10.67	99.6261
1.02667	34.715	10.67	99.6251
1.02833	34.743	10.67	99.6235
1.03000	34.772	10.67	99.6225
1.03167	34.801	10.67	99.6218
1.03333	34.830	10.67	99.6211
1.03500	34.859	10.67	99.6205
1.03667	34.888	10.67	99.6197
1.03833	34.917	10.67	99.6189
1.04000	34.946	10.67	99.6180
1.04167	34.975	10.67	99.6173
1.04333	35.004	10.67	99.6165
1.04500	35.033	10.67	99.6157
1.04667	35.062	10.67	99.6148
1.04833	35.091	10.67	99.6140
1.05000	35.120	10.67	99.6133
1.05167	35.149	10.67	99.6126
1.05333	35.178	10.67	99.6118
1.05500	35.207	10.67	99.6110
1.05667	35.236	10.66	99.6095
1.05833	35.265	10.66	99.6083
1.06000	35.294	10.66	99.6075
1.06167	35.324	10.66	99.6069
1.06333	35.353	10.66	99.6062
1.06500	35.382	10.66	99.6055
1.06667	35.411	10.66	99.6042
1.06833	35.440	10.66	99.6017
1.07000	35.470	10.66	99.6002
1.07167	35.499	10.66	99.5994
1.07333	35.528	10.66	99.5989
1.07500	35.557	10.66	99.5983
1.07667	35.587	10.66	99.5974
1.07833	35.616	10.66	99.5955
1.08000	35.645	10.66	99.5928
1.08167	35.675	10.66	99.5916
1.08333	35.704	10.66	99.5908
1.08500	35.733	10.66	99.5902
1.08667	35.763	10.66	99.5896
1.08833	35.792	10.66	99.5888
1.09000	35.821	10.66	99.5866
1.09167	35.851	10.66	99.5843
1.09333	35.880	10.66	99.5834
1.09500	35.910	10.66	99.5827
1.09667	35.939	10.66	99.5820
1.09833	35.969	10.66	99.5813
1.10000	35.998	10.66	99.5804
1.10167	36.028	10.66	99.5789
1.10333	36.057	10.66	99.5774
1.10500	36.087	10.66	99.5765
1.10667	36.116	10.66	99.5757
1.10833	36.146	10.66	99.5749
1.11000	36.175	10.66	99.5741
1.11167	36.205	10.66	99.5732
1.11333	36.234	10.66	99.5723
1.11500	36.264	10.66	99.5714
1.11667	36.293	10.66	99.5705
1.11833	36.323	10.66	99.5696
1.12000	36.353	10.66	99.5687
1.12167	36.382	10.66	99.5677
1.12333	36.412	10.66	99.5668
1.12500	36.442	10.66	99.5660
1.12667	36.471	10.66	99.5652
1.12833	36.501	10.66	99.5642
1.13000	36.531	10.66	99.5630
1.13167	36.560	10.66	99.5615
1.13333	36.590	10.66	99.5605
1.13500	36.620	10.66	99.5596
1.13667	36.649	10.66	99.5589
1.13833	36.679	10.66	99.5581
1.14000	36.709	10.66	99.5571
1.14167	36.739	10.66	99.5547
1.14333	36.769	10.66	99.5521
1.14500	36.798	10.66	99.5511
1.14667	36.828	10.66	99.5503
1.14833	36.858	10.66	99.5496
